TOP.5ba22be0.00002f51	START
TOP.5ba2e24c.0006d6fd	user_options->markov_threshold	256
TOP.5ba2e24c.0006d6fd	user_options->nvidia_spin_damp	100
TOP.5ba2e24c.0006d6fd	user_options->opencl_info	0
TOP.5ba2e24c.0006d6fd	user_options->opencl_vector_width	0
TOP.5ba2e24c.0006d6fd	user_options->optimized_kernel_enable	0
TOP.5ba2e24c.0006d6fd	user_options->outfile_autohex	1
TOP.5ba2e24c.0006d6fd	user_options->outfile_check_timer	5
TOP.5ba2e24c.0006d6fd	user_options->outfile_format	3
TOP.5ba2e24c.0006d6fd	user_options->wordlist_autohex_disable	0
TOP.5ba2e24c.0006d6fd	user_options->potfile_disable	0
TOP.5ba2e24c.0006d6fd	user_options->progress_only	0
TOP.5ba2e24c.0006d6fd	user_options->quiet	0
TOP.5ba2e24c.0006d6fd	user_options->remove	0
TOP.5ba2e24c.0006d6fd	user_options->remove_timer	60
TOP.5ba2e24c.0006d6fd	user_options->restore	0
TOP.5ba2e24c.0006d6fd	user_options->restore_disable	0
TOP.5ba2e24c.0006d6fd	user_options->restore_timer	60
TOP.5ba2e24c.0006d6fd	user_options->rp_files_cnt	0
TOP.5ba2e24c.0006d6fd	user_options->rp_gen	0
TOP.5ba2e24c.0006d6fd	user_options->rp_gen_func_max	4
TOP.5ba2e24c.0006d6fd	user_options->rp_gen_func_min	1
TOP.5ba2e24c.0006d6fd	user_options->rp_gen_seed	0
TOP.5ba2e24c.0006d6fd	user_options->runtime	0
TOP.5ba2e24c.0006d6fd	user_options->scrypt_tmto	0
TOP.5ba2e24c.0006d6fd	user_options->segment_size	33554432
TOP.5ba2e24c.0006d6fd	user_options->self_test_disable	0
TOP.5ba2e24c.0006d6fd	user_options->show	0
TOP.5ba2e24c.0006d6fd	user_options->speed_only	0
TOP.5ba2e24c.0006d6fd	user_options->status	0
TOP.5ba2e24c.0006d6fd	user_options->status_timer	10
TOP.5ba2e24c.0006d6fd	user_options->stdout_flag	0
TOP.5ba2e24c.0006d6fd	user_options->usage	0
TOP.5ba2e24c.0006d6fd	user_options->username	0
TOP.5ba2e24c.0006d6fd	user_options->veracrypt_pim	0
TOP.5ba2e24c.0006d6fd	user_options->version	0
TOP.5ba2e24c.0006d6fd	user_options->workload_profile	2
TOP.5ba2e24c.0006d6fd	hashes->hashfile	C:\Other\WPA\hashcat\output.hccapx
TOP.5ba2e24c.0006d6fd	hashes->hashlist_mode	4
TOP.5ba2e24c.0006d6fd	hashes->hashlist_format	0
TOP.5ba2e24c.0006d6fd	hashes->hashes_cnt	0
TOP.5ba2e24c.0006d6fd	hashes->digests_cnt	1
TOP.5ba2e24c.0006d6fd	hashes->digests_done	0
TOP.5ba2e24c.0006d6fd	hashes->salts_cnt	1
TOP.5ba2e24c.0006d6fd	hashes->salts_done	0
TOP.5ba2e282.000e8827	START
TOP.5ba2e282.000e8827	user_options->separator	:
TOP.5ba2e282.000e8827	user_options->encoding_from	utf-8
TOP.5ba2e282.000e8827	user_options->encoding_to	utf-8
TOP.5ba2e282.000e8827	user_options->rule_buf_l	:
TOP.5ba2e282.000e8827	user_options->rule_buf_r	:
TOP.5ba2e282.000e8827	user_options->session	hashcat
TOP.5ba2e282.000e8827	user_options->limit	0
TOP.5ba2e282.000e8827	user_options->skip	0
TOP.5ba2e282.000e8827	user_options->attack_mode	3
TOP.5ba2e282.000e8827	user_options->benchmark	0
TOP.5ba2e282.000e8827	user_options->benchmark_all	0
TOP.5ba2e282.000e8827	user_options->bitmap_max	24
TOP.5ba2e282.000e8827	user_options->bitmap_min	16
TOP.5ba2e282.000e8827	user_options->debug_mode	0
TOP.5ba2e282.000e8827	user_options->example_hashes	0
TOP.5ba2e282.000e8827	user_options->force	0
TOP.5ba2e282.000e8827	user_options->gpu_temp_abort	80
TOP.5ba2e282.000e8827	user_options->gpu_temp_disable	0
TOP.5ba2e282.000e8827	user_options->hash_mode	2500
TOP.5ba2e282.000e8827	user_options->hex_charset	0
TOP.5ba2e282.000e8827	user_options->hex_salt	0
TOP.5ba2e282.000e8827	user_options->hex_wordlist	0
TOP.5ba2e282.000e8827	user_options->increment	0
TOP.5ba2e282.000e8827	user_options->increment_max	256
TOP.5ba2e282.000e8827	user_options->increment_min	1
TOP.5ba2e282.000e8827	user_options->keep_guessing	0
TOP.5ba2e282.000e8827	user_options->kernel_accel	0
TOP.5ba2e282.000e8827	user_options->kernel_loops	0
TOP.5ba2e282.000e8827	user_options->keyspace	0
TOP.5ba2e282.000e8827	user_options->left	0
TOP.5ba2e282.000e8827	user_options->logfile_disable	0
TOP.5ba2e282.000e8827	user_options->loopback	0
TOP.5ba2e282.000e8827	user_options->machine_readable	0
TOP.5ba2e282.000e8827	user_options->markov_classic	0
TOP.5ba2e282.000e8827	user_options->markov_disable	0
TOP.5ba2e282.000e8827	user_options->markov_threshold	256
TOP.5ba2e282.000e8827	user_options->nvidia_spin_damp	100
TOP.5ba2e282.000e8827	user_options->opencl_info	0
TOP.5ba2e282.000e8827	user_options->opencl_vector_width	0
TOP.5ba2e282.000e8827	user_options->optimized_kernel_enable	0
TOP.5ba2e282.000e8827	user_options->outfile_autohex	1
TOP.5ba2e282.000e8827	user_options->outfile_check_timer	5
TOP.5ba2e282.000e8827	user_options->outfile_format	3
TOP.5ba2e282.000e8827	user_options->wordlist_autohex_disable	0
TOP.5ba2e282.000e8827	user_options->potfile_disable	0
TOP.5ba2e282.000e8827	user_options->progress_only	0
TOP.5ba2e282.000e8827	user_options->quiet	0
TOP.5ba2e282.000e8827	user_options->remove	0
TOP.5ba2e282.000e8827	user_options->remove_timer	60
TOP.5ba2e282.000e8827	user_options->restore	0
TOP.5ba2e282.000e8827	user_options->restore_disable	0
TOP.5ba2e282.000e8827	user_options->restore_timer	60
TOP.5ba2e282.000e8827	user_options->rp_files_cnt	0
TOP.5ba2e282.000e8827	user_options->rp_gen	0
TOP.5ba2e282.000e8827	user_options->rp_gen_func_max	4
TOP.5ba2e282.000e8827	user_options->rp_gen_func_min	1
TOP.5ba2e282.000e8827	user_options->rp_gen_seed	0
TOP.5ba2e282.000e8827	user_options->runtime	0
TOP.5ba2e282.000e8827	user_options->scrypt_tmto	0
TOP.5ba2e282.000e8827	user_options->segment_size	33554432
TOP.5ba2e282.000e8827	user_options->self_test_disable	0
TOP.5ba2e282.000e8827	user_options->show	0
TOP.5ba2e282.000e8827	user_options->speed_only	0
TOP.5ba2e282.000e8827	user_options->status	0
TOP.5ba2e282.000e8827	user_options->status_timer	10
TOP.5ba2e282.000e8827	user_options->stdout_flag	0
TOP.5ba2e282.000e8827	user_options->usage	0
TOP.5ba2e282.000e8827	user_options->username	0
TOP.5ba2e282.000e8827	user_options->veracrypt_pim	0
TOP.5ba2e282.000e8827	user_options->version	0
TOP.5ba2e282.000e8827	user_options->workload_profile	2
TOP.5ba2e282.000e8827	hashes->hashfile	C:\Other\WPA\hashcat\output.hccapx
TOP.5ba2e282.000e8827	hashes->hashlist_mode	4
TOP.5ba2e282.000e8827	hashes->hashlist_format	0
TOP.5ba2e282.000e8827	hashes->hashes_cnt	0
TOP.5ba2e282.000e8827	hashes->digests_cnt	1
TOP.5ba2e282.000e8827	hashes->digests_done	0
TOP.5ba2e282.000e8827	hashes->salts_cnt	1
TOP.5ba2e282.000e8827	hashes->salts_done	0
TOP.5ba2e2a2.0005235f	START
TOP.5ba2e2a2.0005235f	user_options->separator	:
TOP.5ba2e2a2.0005235f	user_options->encoding_from	utf-8
TOP.5ba2e2a2.0005235f	user_options->encoding_to	utf-8
TOP.5ba2e2a2.0005235f	user_options->rule_buf_l	:
TOP.5ba2e2a2.0005235f	user_options->rule_buf_r	:
TOP.5ba2e2a2.0005235f	user_options->session	hashcat
TOP.5ba2e2a2.0005235f	user_options->limit	0
TOP.5ba2e2a2.0005235f	user_options->skip	0
TOP.5ba2e2a2.0005235f	user_options->attack_mode	3
TOP.5ba2e2a2.0005235f	user_options->benchmark	0
TOP.5ba2e2a2.0005235f	user_options->benchmark_all	0
TOP.5ba2e2a2.0005235f	user_options->bitmap_max	24
TOP.5ba2e2a2.0005235f	user_options->bitmap_min	16
TOP.5ba2e2a2.0005235f	user_options->debug_mode	0
TOP.5ba2e2a2.0005235f	user_options->example_hashes	0
TOP.5ba2e2a2.0005235f	user_options->force	0
TOP.5ba2e2a2.0005235f	user_options->gpu_temp_abort	80
TOP.5ba2e2a2.0005235f	user_options->gpu_temp_disable	0
TOP.5ba2e2a2.0005235f	user_options->hash_mode	2500
TOP.5ba2e2a2.0005235f	user_options->hex_charset	0
TOP.5ba2e2a2.0005235f	user_options->hex_salt	0
TOP.5ba2e2a2.0005235f	user_options->hex_wordlist	0
TOP.5ba2e2a2.0005235f	user_options->increment	0
TOP.5ba2e2a2.0005235f	user_options->increment_max	256
TOP.5ba2e2a2.0005235f	user_options->increment_min	1
TOP.5ba2e2a2.0005235f	user_options->keep_guessing	0
TOP.5ba2e2a2.0005235f	user_options->kernel_accel	0
TOP.5ba2e2a2.0005235f	user_options->kernel_loops	0
TOP.5ba2e2a2.0005235f	user_options->keyspace	0
TOP.5ba2e2a2.0005235f	user_options->left	0
TOP.5ba2e2a2.0005235f	user_options->logfile_disable	0
TOP.5ba2e2a2.0005235f	user_options->loopback	0
TOP.5ba2e2a2.0005235f	user_options->machine_readable	0
TOP.5ba2e2a2.0005235f	user_options->markov_classic	0
TOP.5ba2e2a2.0005235f	user_options->markov_disable	0
TOP.5ba2e2a2.0005235f	user_options->markov_threshold	256
TOP.5ba2e2a2.0005235f	user_options->nvidia_spin_damp	100
TOP.5ba2e2a2.0005235f	user_options->opencl_info	0
TOP.5ba2e2a2.0005235f	user_options->opencl_vector_width	0
TOP.5ba2e2a2.0005235f	user_options->optimized_kernel_enable	0
TOP.5ba2e2a2.0005235f	user_options->outfile_autohex	1
TOP.5ba2e2a2.0005235f	user_options->outfile_check_timer	5
TOP.5ba2e2a2.0005235f	user_options->outfile_format	3
TOP.5ba2e2a2.0005235f	user_options->wordlist_autohex_disable	0
TOP.5ba2e2a2.0005235f	user_options->potfile_disable	0
TOP.5ba2e2a2.0005235f	user_options->progress_only	0
TOP.5ba2e2a2.0005235f	user_options->quiet	0
TOP.5ba2e2a2.0005235f	user_options->remove	0
TOP.5ba2e2a2.0005235f	user_options->remove_timer	60
TOP.5ba2e2a2.0005235f	user_options->restore	0
TOP.5ba2e2a2.0005235f	user_options->restore_disable	0
TOP.5ba2e2a2.0005235f	user_options->restore_timer	60
TOP.5ba2e2a2.0005235f	user_options->rp_files_cnt	0
TOP.5ba2e2a2.0005235f	user_options->rp_gen	0
TOP.5ba2e2a2.0005235f	user_options->rp_gen_func_max	4
TOP.5ba2e2a2.0005235f	user_options->rp_gen_func_min	1
TOP.5ba2e2a9.00082d39	START
TOP.5ba2e2a9.00082d39	user_options->separator	:
TOP.5ba2e2a9.00082d39	user_options->encoding_from	utf-8
TOP.5ba2e2a9.00082d39	user_options->encoding_to	utf-8
TOP.5ba2e2a9.00082d39	user_options->rule_buf_l	:
TOP.5ba2e2a9.00082d39	user_options->rule_buf_r	:
TOP.5ba2e2a9.00082d39	user_options->session	hashcat
TOP.5ba2e2a9.00082d39	user_options->limit	0
TOP.5ba2e2a9.00082d39	user_options->skip	0
TOP.5ba2e2a9.00082d39	user_options->attack_mode	3
TOP.5ba2e2a9.00082d39	user_options->benchmark	0
TOP.5ba2e2a9.00082d39	user_options->benchmark_all	0
TOP.5ba2e2a9.00082d39	user_options->bitmap_max	24
TOP.5ba2e2a9.00082d39	user_options->bitmap_min	16
TOP.5ba2e2a9.00082d39	user_options->debug_mode	0
TOP.5ba2e2a9.00082d39	user_options->example_hashes	0
TOP.5ba2e2a9.00082d39	user_options->force	0
TOP.5ba2e2a9.00082d39	user_options->gpu_temp_abort	80
TOP.5ba2e2a9.00082d39	user_options->gpu_temp_disable	0
TOP.5ba2e2a9.00082d39	user_options->hash_mode	2500
TOP.5ba2e2a9.00082d39	user_options->hex_charset	0
TOP.5ba2e2a9.00082d39	user_options->hex_salt	0
TOP.5ba2e2a9.00082d39	user_options->hex_wordlist	0
TOP.5ba2e2a9.00082d39	user_options->increment	0
TOP.5ba2e2a9.00082d39	user_options->increment_max	256
TOP.5ba2e2a9.00082d39	user_options->increment_min	1
TOP.5ba2e2a9.00082d39	user_options->keep_guessing	0
TOP.5ba2e2a9.00082d39	user_options->kernel_accel	0
TOP.5ba2e2a9.00082d39	user_options->kernel_loops	0
TOP.5ba2e2a9.00082d39	user_options->keyspace	0
TOP.5ba2e2a9.00082d39	user_options->left	0
TOP.5ba2e2a9.00082d39	user_options->logfile_disable	0
TOP.5ba2e2a9.00082d39	user_options->loopback	0
TOP.5ba2e2a9.00082d39	user_options->machine_readable	0
TOP.5ba2e2a9.00082d39	user_options->markov_classic	0
TOP.5ba2e2a9.00082d39	user_options->markov_disable	0
TOP.5ba2e2a9.00082d39	user_options->markov_threshold	256
TOP.5ba2e2a9.00082d39	user_options->nvidia_spin_damp	100
TOP.5ba2e2a9.00082d39	user_options->opencl_info	0
TOP.5ba2e2a9.00082d39	user_options->opencl_vector_width	0
TOP.5ba2e2a9.00082d39	user_options->optimized_kernel_enable	0
TOP.5ba2e2a9.00082d39	user_options->outfile_autohex	1
TOP.5ba2e2a9.00082d39	user_options->outfile_check_timer	5
TOP.5ba2e2a9.00082d39	user_options->outfile_format	3
TOP.5ba2e2a9.00082d39	user_options->wordlist_autohex_disable	0
TOP.5ba2e2a9.00082d39	user_options->potfile_disable	0
TOP.5ba2e2a9.00082d39	user_options->progress_only	0
TOP.5ba2e2a9.00082d39	user_options->quiet	0
TOP.5ba2e2a9.00082d39	user_options->remove	0
TOP.5ba2e2a9.00082d39	user_options->remove_timer	60
TOP.5ba2e2a9.00082d39	user_options->restore	0
TOP.5ba2e2a9.00082d39	user_options->restore_disable	0
TOP.5ba2e2a9.00082d39	user_options->restore_timer	60
TOP.5ba2e2a9.00082d39	user_options->rp_files_cnt	0
TOP.5ba2e2a9.00082d39	user_options->rp_gen	0
TOP.5ba2e2a9.00082d39	user_options->rp_gen_func_max	4
TOP.5ba2e2a9.00082d39	user_options->rp_gen_func_min	1
TOP.5ba2e2a9.00082d39	user_options->rp_gen_seed	0
TOP.5ba2e2a9.00082d39	user_options->runtime	0
TOP.5ba2e2a9.00082d39	user_options->scrypt_tmto	0
TOP.5ba2e2a9.00082d39	user_options->segment_size	33554432
TOP.5ba2e2a9.00082d39	user_options->self_test_disable	0
TOP.5ba2e2a9.00082d39	user_options->show	0
TOP.5ba2e2a9.00082d39	user_options->speed_only	0
TOP.5ba2e2a9.00082d39	user_options->status	0
TOP.5ba2e2a9.00082d39	user_options->status_timer	10
TOP.5ba2e2f3.000a891a	START
TOP.5ba2e2f3.000a891a	user_options->separator	:
TOP.5ba2e2f3.000a891a	user_options->encoding_from	utf-8
TOP.5ba2e2f3.000a891a	user_options->encoding_to	utf-8
TOP.5ba2e2f3.000a891a	user_options->rule_buf_l	:
TOP.5ba2e2f3.000a891a	user_options->rule_buf_r	:
TOP.5ba2e2f3.000a891a	user_options->session	hashcat
TOP.5ba2e2f3.000a891a	user_options->limit	0
TOP.5ba2e2f3.000a891a	user_options->skip	0
TOP.5ba2e2f3.000a891a	user_options->attack_mode	3
TOP.5ba2e2f3.000a891a	user_options->benchmark	0
TOP.5ba2e2f3.000a891a	user_options->benchmark_all	0
TOP.5ba2e2f3.000a891a	user_options->bitmap_max	24
TOP.5ba2e2f3.000a891a	user_options->bitmap_min	16
TOP.5ba2e2f3.000a891a	user_options->debug_mode	0
TOP.5ba2e2f3.000a891a	user_options->example_hashes	0
TOP.5ba2e2f3.000a891a	user_options->force	0
TOP.5ba2e2f3.000a891a	user_options->gpu_temp_abort	80
TOP.5ba2e2f3.000a891a	user_options->gpu_temp_disable	0
TOP.5ba2e2f3.000a891a	user_options->hash_mode	2500
TOP.5ba2e2f3.000a891a	user_options->hex_charset	0
TOP.5ba2e2f3.000a891a	user_options->hex_salt	0
TOP.5ba2e2f3.000a891a	user_options->hex_wordlist	0
TOP.5ba2e2f3.000a891a	user_options->increment	0
TOP.5ba2e2f3.000a891a	user_options->increment_max	256
TOP.5ba2e2f3.000a891a	user_options->increment_min	1
TOP.5ba2e2f3.000a891a	user_options->keep_guessing	0
TOP.5ba2e2f3.000a891a	user_options->kernel_accel	0
TOP.5ba2e2f3.000a891a	user_options->kernel_loops	0
TOP.5ba2e2f3.000a891a	user_options->keyspace	0
TOP.5ba2e2f3.000a891a	user_options->left	0
TOP.5ba2e2f3.000a891a	user_options->logfile_disable	0
TOP.5ba2e2f3.000a891a	user_options->loopback	0
TOP.5ba2e2f3.000a891a	user_options->machine_readable	0
TOP.5ba2e2f3.000a891a	user_options->markov_classic	0
TOP.5ba2e2f3.000a891a	user_options->markov_disable	0
TOP.5ba2e2f3.000a891a	user_options->markov_threshold	256
TOP.5ba2e2f3.000a891a	user_options->nvidia_spin_damp	100
TOP.5ba2e2f3.000a891a	user_options->opencl_info	0
TOP.5ba2e2f3.000a891a	user_options->opencl_vector_width	0
TOP.5ba2e2f3.000a891a	user_options->optimized_kernel_enable	0
TOP.5ba2e2f3.000a891a	user_options->outfile_autohex	1
TOP.5ba2e2f3.000a891a	user_options->outfile_check_timer	5
TOP.5ba2e2f3.000a891a	user_options->outfile_format	3
TOP.5ba2e2f3.000a891a	user_options->wordlist_autohex_disable	0
TOP.5ba2e2f3.000a891a	user_options->potfile_disable	0
TOP.5ba2e2f3.000a891a	user_options->progress_only	0
TOP.5ba2e2f3.000a891a	user_options->quiet	0
TOP.5ba2e2f3.000a891a	user_options->remove	0
TOP.5ba2e2f3.000a891a	user_options->remove_timer	60
TOP.5ba2e2f3.000a891a	user_options->restore	0
TOP.5ba2e2f3.000a891a	user_options->restore_disable	0
TOP.5ba2e2f3.000a891a	user_options->restore_timer	60
TOP.5ba2e2f3.000a891a	user_options->rp_files_cnt	0
TOP.5ba2e2f3.000a891a	user_options->rp_gen	0
TOP.5ba2e2f3.000a891a	user_options->rp_gen_func_max	4
TOP.5ba2e2f3.000a891a	user_options->rp_gen_func_min	1
TOP.5ba2e2f3.000a891a	user_options->rp_gen_seed	0
TOP.5ba2e2f3.000a891a	user_options->runtime	0
TOP.5ba2e2f3.000a891a	user_options->scrypt_tmto	0
TOP.5ba2e2f3.000a891a	user_options->segment_size	33554432
TOP.5ba2e2f3.000a891a	user_options->self_test_disable	0
TOP.5ba2e2f3.000a891a	user_options->show	0
TOP.5ba2e2f3.000a891a	user_options->speed_only	0
TOP.5ba2e2f3.000a891a	user_options->status	0
TOP.5ba2e2f3.000a891a	user_options->status_timer	10
TOP.5ba2e2f3.000a891a	user_options->stdout_flag	0
TOP.5ba2e2f3.000a891a	user_options->usage	0
TOP.5ba2e2f3.000a891a	user_options->username	0
TOP.5ba2e2f3.000a891a	user_options->veracrypt_pim	0
TOP.5ba2e2f3.000a891a	user_options->version	0
TOP.5ba2e2f3.000a891a	user_options->workload_profile	2
TOP.5ba2e2f3.000a891a	hashes->hashfile	C:\Other\WPA\hashcat\output.hccapx
TOP.5ba2e2f3.000a891a	hashes->hashlist_mode	4
TOP.5ba2e2f3.000a891a	hashes->hashlist_format	0
TOP.5ba2e2f3.000a891a	hashes->hashes_cnt	0
TOP.5ba2e2f3.000a891a	hashes->digests_cnt	1
TOP.5ba2e2f3.000a891a	hashes->digests_done	0
TOP.5ba2e2f3.000a891a	hashes->salts_cnt	1
TOP.5ba2e2f3.000a891a	hashes->salts_done	0
TOP.5ba2e3bb.0009bcf5	START
TOP.5ba2e3bb.0009bcf5	user_options->separator	:
TOP.5ba2e3bb.0009bcf5	user_options->encoding_from	utf-8
TOP.5ba2e3bb.0009bcf5	user_options->encoding_to	utf-8
TOP.5ba2e3bb.0009bcf5	user_options->rule_buf_l	:
TOP.5ba2e3bb.0009bcf5	user_options->rule_buf_r	:
TOP.5ba2e3bb.0009bcf5	user_options->session	hashcat
TOP.5ba2e3bb.0009bcf5	user_options->limit	0
TOP.5ba2e3bb.0009bcf5	user_options->skip	0
TOP.5ba2e3bb.0009bcf5	user_options->attack_mode	3
TOP.5ba2e3bb.0009bcf5	user_options->benchmark	0
TOP.5ba2e3bb.0009bcf5	user_options->benchmark_all	0
TOP.5ba2e3bb.0009bcf5	user_options->bitmap_max	24
TOP.5ba2e3bb.0009bcf5	user_options->bitmap_min	16
TOP.5ba2e3bb.0009bcf5	user_options->debug_mode	0
TOP.5ba2e3bb.0009bcf5	user_options->example_hashes	0
TOP.5ba2e3bb.0009bcf5	user_options->force	0
TOP.5ba2e3bb.0009bcf5	user_options->gpu_temp_abort	80
TOP.5ba2e3bb.0009bcf5	user_options->gpu_temp_disable	0
TOP.5ba2e3bb.0009bcf5	user_options->hash_mode	2500
TOP.5ba2e3bb.0009bcf5	user_options->hex_charset	0
TOP.5ba2e3bb.0009bcf5	user_options->hex_salt	0
TOP.5ba2e3bb.0009bcf5	user_options->hex_wordlist	0
TOP.5ba2e3bb.0009bcf5	user_options->increment	0
TOP.5ba2e3bb.0009bcf5	user_options->increment_max	256
TOP.5ba2e3bb.0009bcf5	user_options->increment_min	1
TOP.5ba2e3bb.0009bcf5	user_options->keep_guessing	0
TOP.5ba2e3bb.0009bcf5	user_options->kernel_accel	0
TOP.5ba2e3bb.0009bcf5	user_options->kernel_loops	0
TOP.5ba2e3bb.0009bcf5	user_options->keyspace	0
TOP.5ba2e3bb.0009bcf5	user_options->left	0
TOP.5ba2e3bb.0009bcf5	user_options->logfile_disable	0
TOP.5ba2e3bb.0009bcf5	user_options->loopback	0
TOP.5ba2e3bb.0009bcf5	user_options->machine_readable	0
TOP.5ba2e3bb.0009bcf5	user_options->markov_classic	0
TOP.5ba2e3bb.0009bcf5	user_options->markov_disable	0
TOP.5ba2e3bb.0009bcf5	user_options->markov_threshold	256
TOP.5ba2e3bb.0009bcf5	user_options->nvidia_spin_damp	100
TOP.5ba2e3bb.0009bcf5	user_options->opencl_info	0
TOP.5ba2e3bb.0009bcf5	user_options->opencl_vector_width	0
TOP.5ba2e3bb.0009bcf5	user_options->optimized_kernel_enable	0
TOP.5ba2e3bb.0009bcf5	user_options->outfile_autohex	1
TOP.5ba2e3bb.0009bcf5	user_options->outfile_check_timer	5
TOP.5ba2e3bb.0009bcf5	user_options->outfile_format	3
TOP.5ba2e3bb.0009bcf5	user_options->wordlist_autohex_disable	0
TOP.5ba2e3bb.0009bcf5	user_options->potfile_disable	0
TOP.5ba2e3bb.0009bcf5	user_options->progress_only	0
TOP.5ba2e3bb.0009bcf5	user_options->quiet	0
TOP.5ba2e3bb.0009bcf5	user_options->remove	0
TOP.5ba2e3bb.0009bcf5	user_options->remove_timer	60
TOP.5ba2e3bb.0009bcf5	user_options->restore	0
TOP.5ba2e3bb.0009bcf5	user_options->restore_disable	0
TOP.5ba2e3bb.0009bcf5	user_options->restore_timer	60
TOP.5ba2e3bb.0009bcf5	user_options->rp_files_cnt	0
TOP.5ba2e3bb.0009bcf5	user_options->rp_gen	0
TOP.5ba2e3bb.0009bcf5	user_options->rp_gen_func_max	4
TOP.5ba2e3bb.0009bcf5	user_options->rp_gen_func_min	1
TOP.5ba2e3bb.0009bcf5	user_options->rp_gen_seed	0
TOP.5ba2e3bb.0009bcf5	user_options->runtime	0
TOP.5ba2e3bb.0009bcf5	user_options->scrypt_tmto	0
TOP.5ba2e3bb.0009bcf5	user_options->segment_size	33554432
TOP.5ba2e3bb.0009bcf5	user_options->self_test_disable	0
TOP.5ba2e3bb.0009bcf5	user_options->show	0
TOP.5ba2e3bb.0009bcf5	user_options->speed_only	0
TOP.5ba2e3bb.0009bcf5	user_options->status	0
TOP.5ba2e3bb.0009bcf5	user_options->status_timer	10
TOP.5ba2e3bb.0009bcf5	user_options->stdout_flag	0
TOP.5ba2e3bb.0009bcf5	user_options->usage	0
TOP.5ba2e3bb.0009bcf5	user_options->username	0
TOP.5ba2e3bb.0009bcf5	user_options->veracrypt_pim	0
TOP.5ba2e3bb.0009bcf5	user_options->version	0
TOP.5ba2e3bb.0009bcf5	user_options->workload_profile	2
TOP.5ba2e3bb.0009bcf5	hashes->hashfile	C:\Other\WPA\hashcat\output.hccapx
TOP.5ba2e3bb.0009bcf5	hashes->hashlist_mode	4
TOP.5ba2e3bb.0009bcf5	hashes->hashlist_format	0
TOP.5ba2e3bb.0009bcf5	hashes->hashes_cnt	0
TOP.5ba2e3bb.0009bcf5	hashes->digests_cnt	1
TOP.5ba2e3bb.0009bcf5	hashes->digests_done	0
TOP.5ba2e3bb.0009bcf5	hashes->salts_cnt	1
TOP.5ba2e3bb.0009bcf5	hashes->salts_done	0
TOP.5c14aff9.000ae1dd	START
TOP.5c14aff9.000ae1dd	user_options->separator	:
TOP.5c14aff9.000ae1dd	user_options->encoding_from	utf-8
TOP.5c14aff9.000ae1dd	user_options->encoding_to	utf-8
TOP.5c14aff9.000ae1dd	user_options->rule_buf_l	:
TOP.5c14aff9.000ae1dd	user_options->rule_buf_r	:
TOP.5c14aff9.000ae1dd	user_options->session	hashcat
TOP.5c14aff9.000ae1dd	user_options->limit	0
TOP.5c14aff9.000ae1dd	user_options->skip	0
TOP.5c14aff9.000ae1dd	user_options->attack_mode	3
TOP.5c14aff9.000ae1dd	user_options->benchmark	0
TOP.5c14aff9.000ae1dd	user_options->benchmark_all	0
TOP.5c14aff9.000ae1dd	user_options->bitmap_max	24
TOP.5c14aff9.000ae1dd	user_options->bitmap_min	16
TOP.5c14aff9.000ae1dd	user_options->debug_mode	0
TOP.5c14aff9.000ae1dd	user_options->example_hashes	0
TOP.5c14aff9.000ae1dd	user_options->force	0
TOP.5c14aff9.000ae1dd	user_options->gpu_temp_abort	90
TOP.5c14aff9.000ae1dd	user_options->gpu_temp_disable	0
TOP.5c14aff9.000ae1dd	user_options->hash_mode	2500
TOP.5c14aff9.000ae1dd	user_options->hex_charset	0
TOP.5c14aff9.000ae1dd	user_options->hex_salt	0
TOP.5c14aff9.000ae1dd	user_options->hex_wordlist	0
TOP.5c14aff9.000ae1dd	user_options->increment	0
TOP.5c14aff9.000ae1dd	user_options->increment_max	256
TOP.5c14aff9.000ae1dd	user_options->increment_min	1
TOP.5c14aff9.000ae1dd	user_options->keep_guessing	0
TOP.5c14aff9.000ae1dd	user_options->kernel_accel	0
TOP.5c14aff9.000ae1dd	user_options->kernel_loops	0
TOP.5c14aff9.000ae1dd	user_options->keyspace	0
TOP.5c14aff9.000ae1dd	user_options->left	0
TOP.5c14aff9.000ae1dd	user_options->logfile_disable	0
TOP.5c14aff9.000ae1dd	user_options->loopback	0
TOP.5c14aff9.000ae1dd	user_options->machine_readable	0
TOP.5c14aff9.000ae1dd	user_options->markov_classic	0
TOP.5c14aff9.000ae1dd	user_options->markov_disable	0
TOP.5c14aff9.000ae1dd	user_options->markov_threshold	256
TOP.5c14aff9.000ae1dd	user_options->nvidia_spin_damp	100
TOP.5c14aff9.000ae1dd	user_options->opencl_info	0
TOP.5c14aff9.000ae1dd	user_options->opencl_vector_width	0
TOP.5c14aff9.000ae1dd	user_options->optimized_kernel_enable	0
TOP.5c14aff9.000ae1dd	user_options->outfile_autohex	1
TOP.5c14aff9.000ae1dd	user_options->outfile_check_timer	5
TOP.5c14aff9.000ae1dd	user_options->outfile_format	3
TOP.5c14aff9.000ae1dd	user_options->wordlist_autohex_disable	0
TOP.5c14aff9.000ae1dd	user_options->potfile_disable	0
TOP.5c14aff9.000ae1dd	user_options->progress_only	0
TOP.5c14aff9.000ae1dd	user_options->quiet	0
TOP.5c14aff9.000ae1dd	user_options->remove	0
TOP.5c14aff9.000ae1dd	user_options->remove_timer	60
TOP.5c14aff9.000ae1dd	user_options->restore	0
